username,tool,start_time,end_time,duration
devyben17,mission control,3/20/14 14:49,3/20/14 14:49,1.535275
devyben17,mission control,3/20/14 14:49,3/20/14 14:49,5.645197
devyben17,probe design,3/20/14 14:49,3/20/14 14:52,174.399717
devyben17,probe design,3/20/14 14:52,3/20/14 14:53,46.690601
devyben17,probe design,3/20/14 14:53,3/20/14 14:54,36.042857
devyben17,probe launch,3/20/14 14:54,3/20/14 14:54,12.90703
devyben17,mission control,3/20/14 14:54,3/20/14 14:55,11.011022
devyben17,mission control,3/21/14 14:10,3/21/14 14:12,111.567551
devyben17,alien database,3/21/14 14:12,3/21/14 14:28,908.371985
devyben17,probe design,3/21/14 14:28,3/21/14 14:29,102.35387
devyben17,probe launch,3/21/14 14:30,3/21/14 14:30,16.195068
devyben17,mission control,3/21/14 14:30,3/21/14 14:34,253.425116
devyben17,concepts,3/21/14 14:33,3/21/14 14:33,6.888921
devyben17,spectra,3/21/14 14:33,3/21/14 14:33,8.387082
devyben17,notebook,3/21/14 14:33,3/21/14 14:34,61.811175
devyben17,solar system,3/21/14 14:34,3/21/14 14:35,17.598655
devyben17,missions,3/21/14 14:34,3/21/14 14:35,9.819951
devyben17,alien database,3/21/14 14:35,3/21/14 14:38,219.752133
devyben17,missions,3/21/14 14:39,3/21/14 14:39,4.829582
devyben17,solar system,3/21/14 14:39,3/21/14 14:40,67.617439
devyben17,probe design,3/21/14 14:40,3/21/14 14:41,84.395524
devyben17,mission control,3/21/14 14:42,3/21/14 14:48,379.386809
devyben17,alien database,3/21/14 14:48,3/21/14 14:51,143.971749
devyben17,alien database,3/21/14 14:51,3/21/14 14:52,47.124049
devyben17,mission control,3/24/14 14:22,3/24/14 14:22,34.931433
devyben17,notebook,3/24/14 14:22,3/24/14 14:22,10.875808
devyben17,mission control,3/24/14 14:22,3/24/14 14:22,1.054202
devyben17,alien database,3/24/14 14:23,3/24/14 14:30,444.382572
devyben17,probe design,3/24/14 14:30,3/24/14 14:36,337.793225
devyben17,probe launch,3/24/14 14:36,3/24/14 14:36,5.963839
devyben17,mission control,3/24/14 14:36,3/24/14 14:38,100.573589
devyben17,spectra,3/24/14 14:38,3/24/14 14:39,40.712286
devyben17,alien database,3/24/14 14:39,3/24/14 14:39,28.241044
devyben17,alien database,3/24/14 14:39,3/24/14 14:41,66.119378
devyben17,alien database,3/24/14 14:43,3/24/14 14:43,5.466295
devyben17,alien database,3/24/14 14:43,3/24/14 14:43,4.628821
devyben17,alien database,3/24/14 14:44,3/24/14 14:44,6.329285
devyben17,notebook,3/24/14 14:47,3/24/14 14:47,4.121603
devyben17,solar system,3/24/14 14:50,3/24/14 14:50,3.999678
devyben17,alien database,3/25/14 14:15,3/25/14 14:54,2342.656709
devyben17,spectra,3/25/14 14:20,3/25/14 14:22,109.5016
devyben17,spectra,3/25/14 14:28,3/25/14 14:29,99.133773
devyben17,spectra,3/25/14 14:32,3/25/14 14:32,42.247742
devyben17,spectra,3/25/14 14:33,3/25/14 14:34,79.105021
devyben17,periodic table,3/25/14 14:34,3/25/14 14:34,15.59677
devyben17,concepts,3/25/14 14:41,3/25/14 14:41,10.713458
devyben17,concepts,3/25/14 14:42,3/25/14 14:42,20.132371
devyben17,spectra,3/25/14 14:44,3/25/14 14:46,128.118098
devyben17,periodic table,3/25/14 14:46,3/25/14 14:46,5.191897
devyben17,concepts,3/25/14 14:49,3/25/14 14:52,144.527636
devyben17,probe launch,3/25/14 14:52,3/25/14 14:52,0.06722
devyben17,probe design,3/25/14 14:54,3/25/14 14:54,1.511889
devyben17,solar system,3/26/14 14:09,3/26/14 14:16,369.059708
devyben17,probe design,3/26/14 14:16,3/26/14 14:16,4.584228
devyben17,probe design,3/26/14 14:16,3/26/14 14:19,185.311757
devyben17,solar system,3/26/14 14:19,3/26/14 14:35,948.849653
devyben17,solar system,3/26/14 14:27,3/26/14 14:35,467.858118
devyben17,mission control,3/26/14 14:35,3/26/14 14:36,35.802094
devyben17,mission control,3/26/14 14:36,3/26/14 14:54,1069.182026
devyben17,solar system,3/26/14 14:37,3/26/14 14:48,698.928704
devyben17,solar system,3/26/14 14:49,3/26/14 14:51,121.894196
devyben17,solar system,3/26/14 14:53,3/26/14 14:54,86.095599
devyben17,solar system,3/27/14 14:12,3/27/14 14:12,19.729372
devyben17,mission control,3/27/14 14:12,3/27/14 14:13,40.44037
devyben17,probe design,3/27/14 14:13,3/27/14 14:13,10.94578
devyben17,probe design,3/27/14 14:13,3/27/14 14:14,72.308029
devyben17,probe design,3/27/14 14:14,3/27/14 14:18,227.062915
devyben17,solar system,3/27/14 14:15,3/27/14 14:18,194.817427
devyben17,mission control,3/27/14 14:19,3/27/14 14:19,40.575025
devyben17,mission control,3/27/14 14:19,3/27/14 14:48,1734.872927
devyben17,solar system,3/27/14 14:20,3/27/14 14:48,1707.415848
devyben17,probe design,3/28/14 14:06,3/28/14 14:06,1.488631
devyben17,mission control,3/28/14 14:06,3/28/14 14:12,359.129485
devyben17,mission control,3/28/14 14:12,3/28/14 14:12,1.291833
devyben17,alien database,3/28/14 14:12,3/28/14 14:12,8.393279
devyben17,probe design,3/28/14 14:15,3/28/14 14:15,16.336318
devyben17,mission control,3/28/14 14:16,3/28/14 14:18,125.977088
devyben17,mission control,3/28/14 14:18,3/28/14 14:18,1.77289
devyben17,probe design,3/28/14 14:18,3/28/14 14:19,82.896342
devyben17,mission control,3/28/14 14:19,3/28/14 14:22,135.523385
devyben17,probe design,3/28/14 14:22,3/28/14 14:26,213.422586
devyben17,mission control,3/28/14 14:26,3/28/14 14:26,10.983724
devyben17,probe launch,3/28/14 14:27,3/28/14 14:27,13.811611
devyben17,mission control,3/28/14 14:27,3/28/14 14:28,52.19863
devyben17,alien database,3/28/14 14:28,3/28/14 14:30,74.84308
devyben17,solar system,3/28/14 14:29,3/28/14 14:29,4.288003
devyben17,spectra,3/28/14 14:29,3/28/14 14:30,62.557123
devyben17,mission control,3/28/14 14:30,3/28/14 14:31,50.579576
devyben17,spectra,3/28/14 14:30,3/28/14 14:33,128.99379
devyben17,alien database,3/28/14 14:31,3/28/14 14:33,77.309801
devyben17,spectra,3/28/14 14:33,3/28/14 14:33,29.35956
devyben17,alien database,3/28/14 14:33,3/28/14 14:34,83.224544
devyben17,periodic table,3/28/14 14:33,3/28/14 14:33,17.07991
devyben17,spectra,3/28/14 14:33,3/28/14 14:34,55.672122
devyben17,mission control,3/28/14 14:35,3/28/14 14:36,75.598738
devyben17,periodic table,3/28/14 14:35,3/28/14 14:35,16.021642
devyben17,spectra,3/28/14 14:35,3/28/14 14:35,12.127743
devyben17,alien database,4/1/14 14:15,4/1/14 14:21,379.164311
devyben17,probe design,4/1/14 14:24,4/1/14 14:24,0.404988
devyben17,probe design,4/1/14 14:24,4/1/14 14:26,102.636194
devyben17,probe design,4/1/14 14:26,4/1/14 14:30,217.004396
